DATE,sin365_1,cos365_1,sin365_2,cos365_2
2020-04-13,0.9762766110869321,-0.21652708524481437,-0.4227806579826773,-0.9062320427107697
2020-04-14,0.9724075561219968,-0.23328854407545518,-0.45370308603134424,-0.8911529104063088
2020-04-15,0.9682507501166718,-0.2499809690726521,-0.48408852163897587,-0.8750190302029955
2020-04-16,0.9638074231367307,-0.26659942067929354,-0.5139010013093103,-0.8578494977869301
2020-04-17,0.9590788900341131,-0.28313898122818354,-0.5431052396834317,-0.8396646346181327
2020-04-18,0.9540665500578387,-0.2995947563972602,-0.5716666713027052,-0.8204859638785327
2020-04-19,0.9487718864399473,-0.31596187665790293,-0.5995514915196489,-0.8003361849976323
2020-04-20,0.9431964659565866,-0.33223549871590435,-0.6267266965083301,-0.7792391467859886
2020-04-21,0.9373419384643772,-0.3484108069446808,-0.65316012232693,-0.7572198192083127
2020-04-22,0.9312100364121947,-0.3644830148102912,-0.6788204829862355,-0.734304263829602
2020-04-23,0.9248025743285089,-0.38044736628785164,-0.7036774074790128,-0.7105196029692745
2020-04-24,0.9181214482844365,-0.39629913726891813,-0.7277014757264236,-0.6858939875998223
2020-04-25,0.9111686353326631,-0.41203363695942635,-0.7508642533989489,-0.6604565640279754
2020-04-26,0.9039461929224011,-0.42764620926777464,-0.7731383255706026,-0.6342374393978054
2020-04-27,0.8964562582905575,-0.44313223418263453,-0.7944973291665992,-0.6072676460566135
2020-04-28,0.8887010478292915,-0.45848712914008766,-0.8149159841660791,-0.5795791048257612
2020-04-29,0.8806828564301475,-0.47370635037968,-0.8343701235229537,-0.5512045872199277
2020-04-30,0.8724040568049612,-0.48878539428899265,-0.8528367217694595,-0.522177676659508
2020-05-01,0.8638670987837349,-0.503719798736334,-0.8702939222685674,-0.49253272872205434
2020-05-02,0.8550745085896932,-0.518505144391157,-0.886721063082993,-0.46230483047981086
2020-05-03,0.8460288880917339,-0.533137056031809,-0.9020987014301837,-0.43152975897147144
2020-05-04,0.8367329140344921,-0.5476112038402312,-0.9164086366943458,-0.4002439388573056
2020-05-05,0.8271893372462497,-0.5619233046832195,-0.9296339319682695,-0.3684843993077793
2020-05-06,0.8174009818249189,-0.5760691233798758,-0.9417589340994617,-0.33628873017668287
2020-05-07,0.8073707443023492,-0.5900444739548627,-0.9527692922168511,-0.30369503751065885
2020-05-08,0.7971015927871943,-0.6038452208771035,-0.9626519747161487,-0.2707418984477642
2020-05-09,0.7865965660866021,-0.6174672802835514,-0.97139528468375,-0.23746831555846842
2020-05-10,0.7758587728069828,-0.6309066211876704,-0.9789888737409319,-0.20391367068311472
2020-05-11,0.7648913904341226,-0.6441592666722685,-0.9854237542919524,-0.17011767832049052
2020-05-12,0.753697664392914,-0.6572212950663319,-0.9906923101615609,-0.13612033862266704
2020-05-13,0.742280907086982,-0.6700888411055113,-0.994788305609327,-0.10196189005174576
2020-05-14,0.7306444969184916,-0.6827580970759147,-0.9977068927101168,-0.06768276175455162
2020-05-15,0.7187918772884232,-0.6952253139408722,-0.9994446170919858,-0.033323525711631344
2020-05-16,0.7067265555776158,-0.7074868024503348,-0.9999994220246925,0.001075151282798226
2020-05-17,0.6944521021088763,-0.719538934232584,-0.9993706508539969,0.03547255575312556
2020-05-18,0.6819721490904629,-0.7313781428679254,-0.9975590477788613,0.06982797572987089
2020-05-19,0.6692903895412567,-0.7430009249440493,-0.9945667569706337,0.1041007489354256
2020-05-20,0.6564105761979381,-0.7544038410927472,-0.9903973200352558,0.1382503109109819
2020-05-21,0.6433365204044917,-0.765583517007675,-0.9850556718215013,0.172236243027682
2020-05-22,0.6300720909843687,-0.7765366444428655,-0.9785481345802031,0.20601832032517084
2020-05-23,0.6166212130956382,-0.7872599821916922,-0.9708824104813836,0.23955655912092708
2020-05-24,0.6029878670694714,-0.7977503570459932,-0.9620675724981452,0.27281126433401914
2020-05-25,0.5891760872322963,-0.8080046647350754,-0.9521140536681102,0.3057430764672831
2020-05-26,0.5751899607119775,-0.8180198708443175,-0.9410336347451197,0.3383130181923076
2020-05-27,0.5610336262283677,-0.8277930117131022,-0.9288394302558068,0.3704825404820963
2020-05-28,0.5467112728685939,-0.8373211953118121,-0.9155458729775467,0.40221356823680365
2020-05-29,0.5322271388474397,-0.8466016020976267,-0.9011686968561569,0.4334685453485363
2020-05-30,0.5175855102531889,-0.8556314858488706,-0.8857249183835637,0.4642104791518923
2020-05-31,0.5027907197793043,-0.8644081744776648,-0.8692328164574792,0.49440298420761813
2020-06-01,0.4878471454423119,-0.8729290708206411,-0.8517119107469189,0.5240103253675756
2020-06-02,0.47275920928627757,-0.881191653407483,-0.8331829385891785,0.5529974600700271
2020-06-03,0.4575313760742512,-0.8891934772070711,-0.8136678304455991,0.5813300798152042
2020-06-04,0.44216815196707204,-0.8969321743510065,-0.7931896839451843,0.6089746507720486
2020-06-05,0.42667408318992467,-0.9044054548343001,-0.7717727365467837,0.6358984534680745
2020-06-06,0.4110537546870351,-0.9116111071930239,-0.7494423368521953,0.6620696215153815
2020-06-07,0.3953117887649151,-0.9185469991587165,-0.7262249146041543,0.6874571793269664
2020-06-08,0.37945284372454435,-0.925211078289358,-0.7021479494046978,0.7120310787787131
2020-06-09,0.36348161248290634,-0.9316013725767187,-0.6772399381909491,0.7357622347736527
2020-06-10,0.3474028211842774,-0.9377159910299093,-0.6515303615068021,0.75862255966641
2020-06-11,0.3312212278016865,-0.9435531242349544,-0.6250496486104377,0.7805849965070866
2020-06-12,0.31494162072895193,-0.9491110448902284,-0.5978291414589552,0.801623551065242
2020-06-13,0.2985688173637202,-0.9543881083175908,-0.5699010576127624,0.821713322596059
2020-06-14,0.2821076626819194,-0.9593827529490743,-0.5412984521036173,0.8408305333122887
2020-06-15,0.26556302780405594,-0.9640935007889755,-0.5120551783114646,0.8589525565270845
2020-06-16,0.24893980855376657,-0.9685189578512204,-0.4822058478963526,0.8760579434344281
2020-06-17,0.23224292400907015,-0.9726578145718654,-0.451785789832884,0.8921264484954345
2020-06-18,0.21547731504673012,-0.976508846196619,-0.42083100859565564,0.9071390534005044
2020-06-19,0.19864794288017112,-0.9800709131432666,-0.3893781415452015,0.9210779895789526
2020-06-20,0.18175978759137534,-0.9833429613388902,-0.3574644155648614,0.9339267592294762
2020-06-21,0.16481784665719793,-0.9863240225317866,-0.3251276029999093,0.9456701548465688
2020-06-22,0.14782713347053048,-0.9890132145779883,-0.29240597695107734,0.9562942772197719
2020-06-23,0.13079267585675922,-0.9914097417023038,-0.2593382659754056,0.9657865518844574
2020-06-24,0.11371951458594969,-0.9935128947338007,-0.22596360824801906,0.974135744004672
2020-06-25,0.0966127018812031,-0.9953220513156602,-0.19232150523909483,0.9813319716704275
2020-06-26,0.07947729992362097,-0.9968366760893436,-0.15845177496083632,0.9873667175937016
2020-06-27,0.062318379354325076,-0.998056320853012,-0.12439450483979998,0.9922328391893008
2020-06-28,0.04514101777397193,-0.9989806246941579,-0.09019000427034513,0.9959245770286599
2020-06-29,0.02795029824021032,-0.999609314096404,-0.05587875690537313,0.9984375616565666
2020-06-30,0.01075130776352193,-0.9999422030204416,-0.021501372740813793,0.999768818762748
2020-07-01,-0.00645086419810515,-0.9999791929590823,0.012901459949419653,0.9999167727021953
2020-07-02,-0.023651127245231586,-0.9997202729664083,0.04728902277113235,0.9988812483600598
2020-07-03,-0.04084439154329611,-0.9991655196610109,0.08162061540319052,0.9966634713589159
2020-07-04,-0.05802556932878035,-0.9983150972033183,0.11585560376947847,0.9932660666081418
2020-07-05,-0.07518957641475855,-0.9971692572470178,0.14995346813244534,0.9886930551971383
2020-07-06,-0.09233133369539122,-0.9957283388645872,0.18387385105132759,0.9829498496360606
2020-07-07,-0.10944576864891556,-0.993992768446958,0.21757660514828173,0.9760432474496961
2020-07-08,-0.12652781683868314,-0.9919630595773397,0.2510218406258827,0.9679814231320734
2020-07-09,-0.1435724234118113,-0.9896398128792412,0.2841699724797683,0.9587739184713191
2020-07-10,-0.16057454459499376,-0.9870237158387383,0.31698176735052785,0.9484316312562208
2020-07-11,-0.17752914918703497,-0.984115542601034,0.34941838995939767,0.936966802377855
2020-07-12,-0.19443122004766195,-0.9809161537413774,0.3814414490727919,0.9243930013415553
2020-07-13,-0.2112757555821793,-0.9774264960104055,0.4130130429412807,0.9107251102063585
2020-07-14,-0.2280577712215198,-0.9736476020539838,0.4440958041592176,0.8959793059709459
2020-07-15,-0.24477230089725957,-0.9695805901076308,0.47465294389193496,0.8801730414269229
2020-07-16,-0.2614143985111562,-0.965226663665613,0.5046482954181526,0.8633250245021008
2020-07-17,-0.2779791393987801,-0.9605871111248129,0.5340463569360717,0.8454551961182272
2020-07-18,-0.2944616217868012,-0.9556633054034704,0.5628123335824821,0.8265847065893737
2020-07-19,-0.3108569682435036,-0.9504567035349151,0.5909121786151564,0.8067358905889147
2020-07-20,-0.3271603271220951,-0.9449688462364056,0.6183126337097825,0.7859322407147274
2020-07-21,-0.34336687399638804,-0.939201357453208,0.6449812683237445,0.7641983796838971
2020-07-22,-0.3594718130884232,-0.9331559438780432,0.6708865180801582,0.7415600311898435
2020-07-23,-0.3754703786876202,-0.9268343944460494,0.6959977221267386,0.7180439894563502
2020-07-24,-0.3913578365610259,-0.9202385798054075,0.7202851594252706,0.6936780875245466
2020-07-25,-0.4071294853542516,-0.9133704517637858,0.7437200839287408,0.6684911643103645
2020-07-26,-0.4227806579826773,-0.9062320427107697,0.7662747586044899,0.6425130304714689
2020-07-27,-0.4383067230125192,-0.898825465016444,0.7879224882631226,0.6157744331240536
2020-07-28,-0.45370308603134424,-0.8911529104063088,0.8086376511543126,0.5883070194512693
2020-07-29,-0.46896519100763184,-0.8832166493127127,0.8283957292921138,0.5601432992463508
2020-07-30,-0.48408852163897587,-0.8750190302029955,0.847173337473877,0.5313166064347815
2020-07-31,-0.4990686026885319,-0.8665624788845385,0.8649482509584342,0.5018610596210326
2020-08-01,-0.5139010013093103,-0.8578494977869301,0.8816994317707848,0.4718115217065765
2020-08-02,-0.5285813283559292,-0.8488826652214553,0.8974070536021568,0.44120355862696276
2020-08-03,-0.5431052396834317,-0.8396646346181327,0.912052525275964,0.41007339725680436
2020-08-04,-0.5574684374327892,-0.8301981337405212,0.9256185127518922,0.3784578825324888
2020-08-05,-0.5716666713027052,-0.8204859638785327,0.9380889596420647,0.3463944338433696
2020-08-06,-0.5856957398073508,-0.8105309990194823,0.9494491062150135,0.31392100074304014
2020-08-07,-0.5995514915196489,-0.8003361849976323,0.9596855068649522,0.2810760180331286
2020-08-08,-0.6132298262997502,-0.7899045386224707,0.968786046025684,0.24789836027275647
2020-08-09,-0.6267266965083301,-0.7792391467859886,0.9767399525103048,0.21442729576751102
2020-08-10,-0.6400381082043503,-0.7683431655492202,0.9835378122597296,0.18070244009239297
2020-08-11,-0.65316012232693,-0.7572198192083127,0.9891715794849547,0.14676370920373963
2020-08-12,-0.666088855860977,-0.7458723993404063,0.993634586189866,0.11265127219562909
2020-08-13,-0.6788204829862355,-0.734304263829602,0.9969215500633253,0.07840550375666766
2020-08-14,-0.6913512362094071,-0.722518835873311,0.9990285807311906,0.044066936383449135
2020-08-15,-0.7036774074790128,-0.7105196029692745,0.999953184360873,0.009676212407230897
2020-08-16,-0.7157953492826642,-0.6983101158835584,0.9996942666129788,-0.024725964109382385
2020-08-17,-0.7277014757264236,-0.6858939875998223,0.9982521339365441,-0.0590988755488295
2020-08-18,-0.7393922635959241,-0.673274892250183,0.9956284932063294,-0.09340183893100905
2020-08-19,-0.7508642533989489,-0.6604565640279754,0.9918264497026016,-0.12759425406472188
2020-08-20,-0.7621140503891487,-0.6474427960827475,0.9868505034357966,-0.16163565160110782
2020-08-21,-0.7731383255706026,-0.6342374393978054,0.9807065438204117,-0.1954857409322303
2020-08-22,-0.7839338166829201,-0.620844401650647,0.973401842704431,-0.22910445787810024
2020-08-23,-0.7944973291665992,-0.6072676460566135,0.9649450457625344,-0.2624520121057191
2020-08-24,-0.8048257371083452,-0.593511190196115,0.9553461622632788,-0.29548893422398215
2020-08-25,-0.8149159841660791,-0.5795791048257612,0.9446165532223606,-0.3281761224987386
2020-08-26,-0.8247650844733614,-0.5654755126737576,0.9327689179559782,-0.3604748891327019
2020-08-27,-0.8343701235229537,-0.5512045872199277,0.9198172790502196,-0.3923470060554182
2020-08-28,-0.8437282590292712,-0.5367705514607103,0.9057769657642539,-0.42375475016912983
2020-08-29,-0.8528367217694595,-0.522177676659508,0.8906645958869751,-0.4546609479969567
2020-08-30,-0.8616928164028521,-0.5074302810827518,0.8744980560685747,-0.48502901968055895
2020-08-31,-0.8702939222685674,-0.49253272872205434,0.8572964806503138,-0.5148230222752145
2020-09-01,-0.8786374941610001,-0.4774894280028391,0.8390802290175676,-0.5440076922910431
2020-09-02,-0.886721063082993,-0.46230483047981086,0.8198708615029215,-0.5725484874300667
2020-09-03,-0.8945422369764496,-0.4469834295196741,0.7996911138678691,-0.600411627469661
2020-09-04,-0.9020987014301837,-0.43152975897147144,0.7785648703932891,-0.6275641342440474
2020-09-05,-0.9093882203647925,-0.4159483918249421,0.756517135610563,-0.6539738706764888
2020-09-06,-0.9164086366943458,-0.4002439388573056,0.733574004706797,-0.6796095788159788
2020-09-07,-0.9231578729647039,-0.38442104726885545,0.709762632639161,-0.7044409168334328
2020-09-08,-0.9296339319682695,-0.3684843993077793,0.6851112019949135,-0.72843849493357
2020-09-09,-0.9358348973349941,-0.35243871088460327,0.6596488896351408,-0.7515739101399981
2020-09-10,-0.9417589340994617,-0.33628873017668287,0.6334058321617086,-0.7738197799123084
2020-09-11,-0.9474042892438845,-0.32003923622313857,0.6064130902482765,-0.7951497745554202
2020-09-12,-0.9527692922168511,-0.30369503751065885,0.578702611877601,-0.8155386483827991
2020-09-13,-0.9578523554276669,-0.28726097055059635,0.5503071945286527,-0.8349622695966589
2020-09-14,-0.9626519747161487,-0.2707418984477642,0.5212604463582784,-0.8533976488498011
2020-09-15,-0.9671667297977312,-0.2541427094613622,0.4915967464233612,-0.8708229664552752
2020-09-16,-0.97139528468375,-0.23746831555846842,0.461351203990578,-0.8872175982116474
2020-09-17,-0.9753363880767837,-0.2207236509605022,0.4305596169818739,-0.9025621398133328
2020-09-18,-0.9789888737409319,-0.20391367068311472,0.3992584296048835,-0.9168384298170765
2020-09-19,-0.9823516608469237,-0.18704334906991657,0.3674846892184069,-0.9300295711374187
2020-09-20,-0.9854237542919524,-0.17011767832049052,0.3352760024840169,-0.9421199510456922
2020-09-21,-0.9882042449941422,-0.15314166701312007,0.30267049085568926,-0.9530952596488853
2020-09-22,-0.9906923101615609,-0.13612033862266704,0.2697067454601279,-0.962942506826501
2020-09-23,-0.9928872135356962,-0.11905873003404988,0.23642378142121298,-0.9716500376053585
2020-09-24,-0.994788305609327,-0.10196189005174576,0.2028609916826013,-0.9792075459541514
2020-09-25,-0.9963950238187231,-0.08483487790576538,0.16905810038314714,-0.9856060869814277
2020-09-26,-0.9977068927101168,-0.06768276175455162,0.13505511584034569,-0.9908380875225532
2020-09-27,-0.9987235240803972,-0.050510617185222886,0.10089228319740334,-0.9948973551031357
2020-09-28,-0.9994446170919858,-0.033323525711631344,0.06661003679003268,-0.9977790852682925
2020-09-29,-0.9998699583618592,-0.016126573270657762,0.0322489522893041,-0.9994798672690922
2020-09-30,-0.9999994220246925,0.001075151282798226,-0.0021503013227746654,-0.9999976880994382
2020-10-01,-0.999832969770105,0.018276557681691223,-0.03654700988811993,-0.9993319348786156
2020-10-02,-0.9993706508539969,0.03547255575312556,-0.07090046226091157,-0.9974833955766828
2020-10-03,-0.9986126020839734,0.052658056924614005,-0.10516999849234956,-0.9944542580818482
2020-10-04,-0.9975590477788613,0.06982797572987089,-0.1393150579548309,-0.9902481076109372
2020-10-05,-0.9962102997023297,0.0869772313136861,-0.17329522734857217,-0.9848699224660111
2020-10-06,-0.9945667569706337,0.1041007489354256,-0.20707028853384077,-0.9783260681421669
2020-10-07,-0.9926289059345095,0.121193461470736,-0.2406002661322256,-0.9706242897934825
2020-10-08,-0.9903973200352558,0.1382503109109819,-0.2738454748405547,-0.9617737030660337
2020-10-09,-0.9878726596350429,0.15526624985999563,-0.30676656640150596,-0.9517847833088269
2020-10-10,-0.9850556718215013,0.172236243027682,-0.3393245761752893,-0.9406693531754186
2020-10-11,-0.981947190186646,0.18915526872004093,-0.37148096925728835,-0.9284405686308982
2020-10-12,-0.9785481345802031,0.20601832032517084,-0.40319768608708534,-0.9151129033807907
2020-10-13,-0.9748595108374125,0.22282040779479959,-0.4344371874948622,-0.9007021317403184
2020-10-14,-0.9708824104813836,0.23955655912092708,-0.46516249913190355,-0.8852253099642835
2020-10-15,-0.9666180104000972,0.2562218218071163,-0.49533725523256594,-0.8687007560596847
2020-10-16,-0.9620675724981452,0.27281126433401914,-0.5249257416559593,-0.8511480281049478
2020-10-17,-0.957232443323312,0.28931997761869527,-0.5538929381563792,-0.8325879011014353
2020-10-18,-0.9521140536681102,0.3057430764672831,-0.5822045598324479,-0.8130423423846421
2020-10-19,-0.9467139181463862,0.3220757010206104,-0.6098270977059321,-0.7925344856241648
2020-10-20,-0.9410336347451197,0.3383130181923076,-0.6367278583821979,-0.7710886034432227
2020-10-21,-0.9350748843515574,0.3544502230989869,-0.6628750027453377,-0.7487300786901568
2020-10-22,-0.9288394302558068,0.3704825404820963,-0.6882375836422284,-0.7254853743958638
2020-10-23,-0.9223291176290545,0.3864052261209853,-0.7127855825108473,-0.7013820024527804
2020-10-24,-0.9155458729775467,0.40221356823680365,-0.7364899449095569,-0.6764484910524362
2020-10-25,-0.9084917035725082,0.41790288888678667,-0.7593226149052589,-0.6507143509201561
2020-10-26,-0.9011686968561569,0.4334685453485363,-0.7812565682797488,-0.6242100403868479
2020-10-27,-0.8935790198239952,0.4489059314938798,-0.8022658445149573,-0.5969669293392242
2020-10-28,-0.8857249183835637,0.4642104791518923,-0.8223255775192096,-0.5690172620911411
2020-10-29,-0.8776087166898392,0.4793776594606945,-0.8414120250581577,-0.5403941192199728
2020-10-30,-0.8692328164574792,0.49440298420761813,-0.8595025968555411,-0.5111313784132033
